test_id,model,persona_level,persona_id,run_number,ab_order,Option_1_is,option_selected_by_llm,true_variant_chosen,chose_option_1
UI-12,gpt-4o,B1,None,16,original,Variant_A,Option_2,B,0
COPY-10,gpt-4o,B1,None,6,original,Variant_A,Option_1,A,1
UI-12,gpt-4o,B1,None,16,swapped,Variant_B,Option_1,B,1
COPY-10,gpt-4o,B1,None,6,swapped,Variant_B,Option_2,A,0
UI-11,llama-3.3-70b,B1,None,2,original,Variant_A,Option_2,B,0
UI-12,gpt-4o,B1,None,17,original,Variant_A,Option_2,B,0
UI-11,llama-3.3-70b,B1,None,2,swapped,Variant_B,Option_1,B,1
COPY-10,gpt-4o,B1,None,7,original,Variant_A,Option_1,A,1
UI-11,llama-3.3-70b,B1,None,3,original,Variant_A,Option_2,B,0
UI-12,gpt-4o,B1,None,17,swapped,Variant_B,Option_1,B,1
COPY-10,gpt-4o,B1,None,7,swapped,Variant_B,Option_2,A,0
UI-11,llama-3.3-70b,B1,None,3,swapped,Variant_B,Option_1,B,1
UI-11,llama-3.3-70b,B1,None,4,original,Variant_A,Option_2,B,0
COPY-10,gpt-4o,B1,None,8,original,Variant_A,Option_1,A,1
UI-12,gpt-4o,B1,None,18,original,Variant_A,Option_2,B,0
UI-12,gpt-4o,B1,None,18,swapped,Variant_B,Option_1,B,1
UI-11,llama-3.3-70b,B1,None,5,original,Variant_A,Option_2,B,0
COPY-10,gpt-4o,B1,None,8,swapped,Variant_B,Option_2,A,0
COPY-10,gpt-4o,B1,None,9,original,Variant_A,Option_1,A,1
UI-12,gpt-4o,B1,None,19,original,Variant_A,Option_2,B,0
UI-11,llama-3.3-70b,B1,None,5,swapped,Variant_B,Option_1,B,1
UI-12,gpt-4o,B1,None,19,swapped,Variant_B,Option_1,B,1
COPY-10,gpt-4o,B1,None,9,swapped,Variant_B,Option_2,A,0
UI-11,llama-3.3-70b,B1,None,4,swapped,Variant_B,Option_1,B,1
UI-11,llama-3.3-70b,B1,None,6,original,Variant_A,Option_2,B,0
COPY-10,gpt-4o,B1,None,10,original,Variant_A,Option_1,A,1
UI-12,gpt-4o,B1,None,20,original,Variant_A,Option_2,B,0
UI-11,llama-3.3-70b,B1,None,7,original,Variant_A,Option_2,B,0
COPY-10,gpt-4o,B1,None,10,swapped,Variant_B,Option_2,A,0
UI-12,gpt-4o,B1,None,20,swapped,Variant_B,Option_1,B,1
UI-11,llama-3.3-70b,B1,None,6,swapped,Variant_B,Option_1,B,1
COPY-10,gpt-4o,B1,None,11,original,Variant_A,Option_1,A,1
UI-11,llama-3.3-70b,B1,None,7,swapped,Variant_B,Option_1,B,1
UI-12,gpt-4o,B1,None,21,original,Variant_A,Option_2,B,0
UI-12,gpt-4o,B1,None,21,swapped,Variant_B,Option_1,B,1
COPY-10,gpt-4o,B1,None,11,swapped,Variant_B,Option_2,A,0
UI-11,llama-3.3-70b,B1,None,8,original,Variant_A,Option_2,B,0
UI-12,gpt-4o,B1,None,22,original,Variant_A,Option_2,B,0
UI-11,llama-3.3-70b,B1,None,8,swapped,Variant_B,Option_1,B,1
COPY-10,gpt-4o,B1,None,12,original,Variant_A,Option_1,A,1
UI-12,gpt-4o,B1,None,22,swapped,Variant_B,Option_1,B,1
UI-11,llama-3.3-70b,B1,None,9,original,Variant_A,Option_2,B,0
COPY-10,gpt-4o,B1,None,12,swapped,Variant_B,Option_2,A,0
UI-12,gpt-4o,B1,None,23,original,Variant_A,Option_2,B,0
UI-11,llama-3.3-70b,B1,None,9,swapped,Variant_B,Option_1,B,1
UI-12,gpt-4o,B1,None,23,swapped,Variant_B,Option_1,B,1
COPY-10,gpt-4o,B1,None,13,original,Variant_A,Option_1,A,1
UI-11,llama-3.3-70b,B1,None,10,original,Variant_A,Option_2,B,0
COPY-10,gpt-4o,B1,None,13,swapped,Variant_B,Option_2,A,0
UI-12,gpt-4o,B1,None,24,original,Variant_A,Option_2,B,0
UI-11,llama-3.3-70b,B1,None,10,swapped,Variant_B,Option_1,B,1
UI-11,llama-3.3-70b,B1,None,11,original,Variant_A,Option_2,B,0
COPY-10,gpt-4o,B1,None,14,original,Variant_A,Option_1,A,1
UI-12,gpt-4o,B1,None,24,swapped,Variant_B,Option_1,B,1
COPY-10,gpt-4o,B1,None,14,swapped,Variant_B,Option_2,A,0
COPY-09,llama-3.3-70b,B1,None,1,original,Variant_A,Option_2,B,0
UI-12,gpt-4o,B1,None,25,original,Variant_A,Option_2,B,0
UI-11,llama-3.3-70b,B1,None,11,swapped,Variant_B,Option_1,B,1
COPY-10,gpt-4o,B1,None,15,original,Variant_A,Option_1,A,1
UI-12,gpt-4o,B1,None,25,swapped,Variant_B,Option_1,B,1
COPY-09,llama-3.3-70b,B1,None,1,swapped,Variant_B,Option_1,B,1
UI-11,llama-3.3-70b,B1,None,12,original,Variant_A,Option_2,B,0
COPY-10,gpt-4o,B1,None,16,original,Variant_A,Option_1,A,1
COPY-10,gpt-4o,B1,None,16,swapped,Variant_B,Option_2,A,0
COPY-10,gpt-4o,B1,None,15,swapped,Variant_B,Option_2,A,0
COPY-09,llama-3.3-70b,B1,None,2,original,Variant_A,Option_2,B,0
UI-11,llama-3.3-70b,B1,None,12,swapped,Variant_B,Option_1,B,1
COPY-10,gpt-4o,B1,None,17,original,Variant_A,Option_1,A,1
COPY-10,gpt-4o,B1,None,17,swapped,Variant_B,Option_2,A,0
COPY-10,gpt-4o,B1,None,18,original,Variant_A,Option_1,A,1
COPY-10,gpt-4o,B1,None,18,swapped,Variant_B,Option_2,A,0
COPY-09,llama-3.3-70b,B1,None,2,swapped,Variant_B,Option_1,B,1
COPY-10,gpt-4o,B1,None,19,original,Variant_A,Option_1,A,1
UI-11,llama-3.3-70b,B1,None,13,original,Variant_A,Option_2,B,0
COPY-10,gpt-4o,B1,None,19,swapped,Variant_B,Option_2,A,0
COPY-09,llama-3.3-70b,B1,None,3,original,Variant_A,Option_2,B,0
COPY-10,gpt-4o,B1,None,20,original,Variant_A,Option_1,A,1
UI-11,llama-3.3-70b,B1,None,13,swapped,Variant_B,Option_1,B,1
COPY-10,gpt-4o,B1,None,21,original,Variant_A,Option_1,A,1
COPY-09,llama-3.3-70b,B1,None,3,swapped,Variant_B,Option_1,B,1
COPY-10,gpt-4o,B1,None,21,swapped,Variant_B,Option_2,A,0
UI-11,llama-3.3-70b,B1,None,14,original,Variant_A,Option_2,B,0
COPY-09,llama-3.3-70b,B1,None,4,original,Variant_A,Option_2,B,0
COPY-10,gpt-4o,B1,None,22,original,Variant_A,Option_1,A,1
COPY-10,gpt-4o,B1,None,22,swapped,Variant_B,Option_2,A,0
COPY-09,llama-3.3-70b,B1,None,4,swapped,Variant_B,Option_1,B,1
UI-11,llama-3.3-70b,B1,None,14,swapped,Variant_B,Option_1,B,1
COPY-10,gpt-4o,B1,None,23,original,Variant_A,Option_1,A,1
UI-11,llama-3.3-70b,B1,None,15,original,Variant_A,Option_2,B,0
COPY-10,gpt-4o,B1,None,23,swapped,Variant_B,Option_2,A,0
COPY-09,llama-3.3-70b,B1,None,5,original,Variant_A,Option_2,B,0
COPY-10,gpt-4o,B1,None,24,original,Variant_A,Option_1,A,1
UI-11,llama-3.3-70b,B1,None,15,swapped,Variant_B,Option_1,B,1
COPY-10,gpt-4o,B1,None,24,swapped,Variant_B,Option_2,A,0
COPY-09,llama-3.3-70b,B1,None,5,swapped,Variant_B,Option_1,B,1
COPY-10,gpt-4o,B1,None,20,swapped,Variant_B,Option_2,A,0
UI-11,llama-3.3-70b,B1,None,16,original,Variant_A,Option_2,B,0
COPY-10,gpt-4o,B1,None,25,original,Variant_A,Option_1,A,1
COPY-10,gpt-4o,B1,None,25,swapped,Variant_B,Option_2,A,0
COPY-04,gpt-4o,B1,None,1,original,Variant_A,Option_2,B,0
COPY-09,llama-3.3-70b,B1,None,6,original,Variant_A,Option_2,B,0
UI-11,llama-3.3-70b,B1,None,16,swapped,Variant_B,Option_1,B,1
COPY-04,gpt-4o,B1,None,1,swapped,Variant_B,Option_1,B,1
COPY-09,llama-3.3-70b,B1,None,6,swapped,Variant_B,Option_1,B,1
COPY-04,gpt-4o,B1,None,2,swapped,Variant_B,Option_1,B,1
COPY-04,gpt-4o,B1,None,2,original,Variant_A,Option_2,B,0
UI-11,llama-3.3-70b,B1,None,17,original,Variant_A,Option_2,B,0
COPY-04,gpt-4o,B1,None,3,original,Variant_A,Option_2,B,0
COPY-04,gpt-4o,B1,None,3,swapped,Variant_B,Option_1,B,1
COPY-09,llama-3.3-70b,B1,None,7,original,Variant_A,Option_2,B,0
COPY-04,gpt-4o,B1,None,4,swapped,Variant_B,Option_1,B,1
COPY-04,gpt-4o,B1,None,4,original,Variant_A,Option_2,B,0
UI-11,llama-3.3-70b,B1,None,17,swapped,Variant_B,Option_1,B,1
COPY-04,gpt-4o,B1,None,5,original,Variant_A,Option_2,B,0
COPY-09,llama-3.3-70b,B1,None,7,swapped,Variant_B,Option_1,B,1
COPY-04,gpt-4o,B1,None,5,swapped,Variant_B,Option_1,B,1
UI-11,llama-3.3-70b,B1,None,18,original,Variant_A,Option_2,B,0
COPY-04,gpt-4o,B1,None,6,original,Variant_A,Option_2,B,0
COPY-04,gpt-4o,B1,None,6,swapped,Variant_B,Option_1,B,1
COPY-09,llama-3.3-70b,B1,None,8,original,Variant_A,Option_2,B,0
COPY-04,gpt-4o,B1,None,7,original,Variant_A,Option_2,B,0
COPY-04,gpt-4o,B1,None,7,swapped,Variant_B,Option_1,B,1
UI-11,llama-3.3-70b,B1,None,18,swapped,Variant_B,Option_1,B,1
COPY-04,gpt-4o,B1,None,8,original,Variant_A,Option_2,B,0
COPY-04,gpt-4o,B1,None,8,swapped,Variant_B,Option_1,B,1
COPY-09,llama-3.3-70b,B1,None,8,swapped,Variant_B,Option_1,B,1
COPY-04,gpt-4o,B1,None,9,original,Variant_A,Option_2,B,0
UI-11,llama-3.3-70b,B1,None,19,original,Variant_A,Option_2,B,0
COPY-04,gpt-4o,B1,None,9,swapped,Variant_B,Option_1,B,1
COPY-04,gpt-4o,B1,None,10,original,Variant_A,Option_2,B,0
COPY-04,gpt-4o,B1,None,10,swapped,Variant_B,Option_1,B,1
COPY-09,llama-3.3-70b,B1,None,9,original,Variant_A,Option_2,B,0
COPY-04,gpt-4o,B1,None,11,original,Variant_A,Option_2,B,0
COPY-11,gpt-4o,B1,None,1,original,Variant_A,Option_1,A,1
UI-11,llama-3.3-70b,B1,None,19,swapped,Variant_B,Option_1,B,1
COPY-04,gpt-4o,B1,None,11,swapped,Variant_B,Option_1,B,1
COPY-09,llama-3.3-70b,B1,None,9,swapped,Variant_B,Option_1,B,1
COPY-11,gpt-4o,B1,None,1,swapped,Variant_B,Option_2,A,0
UI-11,llama-3.3-70b,B1,None,20,original,Variant_A,Option_2,B,0
COPY-04,gpt-4o,B1,None,12,original,Variant_A,Option_2,B,0
COPY-11,gpt-4o,B1,None,2,original,Variant_A,Option_1,A,1
COPY-04,gpt-4o,B1,None,12,swapped,Variant_B,Option_1,B,1
COPY-11,gpt-4o,B1,None,2,swapped,Variant_B,Option_1,B,1
UI-11,llama-3.3-70b,B1,None,20,swapped,Variant_B,Option_1,B,1
COPY-09,llama-3.3-70b,B1,None,10,original,Variant_A,Option_2,B,0
COPY-04,gpt-4o,B1,None,13,original,Variant_A,Option_2,B,0
COPY-11,gpt-4o,B1,None,3,original,Variant_A,Option_2,B,0
COPY-04,gpt-4o,B1,None,13,swapped,Variant_B,Option_1,B,1
COPY-09,llama-3.3-70b,B1,None,10,swapped,Variant_B,Option_1,B,1
COPY-11,gpt-4o,B1,None,3,swapped,Variant_B,Option_2,A,0
UI-11,llama-3.3-70b,B1,None,21,original,Variant_A,Option_2,B,0
COPY-04,gpt-4o,B1,None,14,original,Variant_A,Option_2,B,0
COPY-11,gpt-4o,B1,None,4,original,Variant_A,Option_1,A,1
COPY-09,llama-3.3-70b,B1,None,11,original,Variant_A,Option_2,B,0
COPY-04,gpt-4o,B1,None,14,swapped,Variant_B,Option_1,B,1
UI-11,llama-3.3-70b,B1,None,21,swapped,Variant_B,Option_1,B,1
COPY-11,gpt-4o,B1,None,4,swapped,Variant_B,Option_2,A,0
COPY-04,gpt-4o,B1,None,15,original,Variant_A,Option_2,B,0
COPY-11,gpt-4o,B1,None,5,original,Variant_A,Option_1,A,1
COPY-09,llama-3.3-70b,B1,None,11,swapped,Variant_B,Option_1,B,1
COPY-04,gpt-4o,B1,None,15,swapped,Variant_B,Option_1,B,1
COPY-11,gpt-4o,B1,None,5,swapped,Variant_B,Option_2,A,0
COPY-04,gpt-4o,B1,None,16,original,Variant_A,Option_2,B,0
UI-11,llama-3.3-70b,B1,None,22,original,Variant_A,Option_2,B,0
COPY-09,llama-3.3-70b,B1,None,12,original,Variant_A,Option_2,B,0
COPY-11,gpt-4o,B1,None,6,original,Variant_A,Option_1,A,1
COPY-04,gpt-4o,B1,None,16,swapped,Variant_B,Option_1,B,1
COPY-11,gpt-4o,B1,None,6,swapped,Variant_B,Option_1,B,1
UI-11,llama-3.3-70b,B1,None,22,swapped,Variant_B,Option_1,B,1
COPY-04,gpt-4o,B1,None,17,original,Variant_A,Option_2,B,0
COPY-09,llama-3.3-70b,B1,None,12,swapped,Variant_B,Option_1,B,1
COPY-11,gpt-4o,B1,None,7,original,Variant_A,Option_1,A,1
COPY-04,gpt-4o,B1,None,17,swapped,Variant_B,Option_1,B,1
UI-11,llama-3.3-70b,B1,None,23,original,Variant_A,Option_2,B,0
COPY-11,gpt-4o,B1,None,7,swapped,Variant_B,Option_2,A,0
COPY-04,gpt-4o,B1,None,18,original,Variant_A,Option_2,B,0
COPY-09,llama-3.3-70b,B1,None,13,original,Variant_A,Option_2,B,0
UI-11,llama-3.3-70b,B1,None,23,swapped,Variant_B,Option_1,B,1
COPY-11,gpt-4o,B1,None,8,original,Variant_A,Option_1,A,1
COPY-04,gpt-4o,B1,None,18,swapped,Variant_B,Option_1,B,1
COPY-04,gpt-4o,B1,None,19,original,Variant_A,Option_2,B,0
UI-11,llama-3.3-70b,B1,None,24,original,Variant_A,Option_2,B,0
COPY-09,llama-3.3-70b,B1,None,13,swapped,Variant_B,Option_1,B,1
COPY-11,gpt-4o,B1,None,8,swapped,Variant_B,Option_2,A,0
COPY-11,gpt-4o,B1,None,9,original,Variant_A,Option_2,B,0
COPY-04,gpt-4o,B1,None,19,swapped,Variant_B,Option_1,B,1
COPY-09,llama-3.3-70b,B1,None,14,original,Variant_A,Option_2,B,0
COPY-04,gpt-4o,B1,None,20,original,Variant_A,Option_2,B,0
COPY-11,gpt-4o,B1,None,9,swapped,Variant_B,Option_1,B,1
UI-11,llama-3.3-70b,B1,None,24,swapped,Variant_B,Option_1,B,1
COPY-04,gpt-4o,B1,None,20,swapped,Variant_B,Option_1,B,1
COPY-11,gpt-4o,B1,None,10,original,Variant_A,Option_1,A,1
COPY-09,llama-3.3-70b,B1,None,14,swapped,Variant_B,Option_1,B,1
COPY-11,gpt-4o,B1,None,10,swapped,Variant_B,Option_1,B,1
COPY-04,gpt-4o,B1,None,21,original,Variant_A,Option_2,B,0
COPY-11,gpt-4o,B1,None,11,original,Variant_A,Option_1,A,1
UI-11,llama-3.3-70b,B1,None,25,original,Variant_A,Option_2,B,0
COPY-04,gpt-4o,B1,None,21,swapped,Variant_B,Option_1,B,1
COPY-09,llama-3.3-70b,B1,None,15,original,Variant_A,Option_2,B,0
COPY-11,gpt-4o,B1,None,11,swapped,Variant_B,Option_2,A,0
COPY-04,gpt-4o,B1,None,22,original,Variant_A,Option_2,B,0
UI-11,llama-3.3-70b,B1,None,25,swapped,Variant_B,Option_1,B,1
COPY-09,llama-3.3-70b,B1,None,15,swapped,Variant_B,Option_1,B,1
COPY-04,gpt-4o,B1,None,22,swapped,Variant_B,Option_1,B,1
COPY-11,gpt-4o,B1,None,12,original,Variant_A,Option_2,B,0
COPY-09,llama-3.3-70b,B1,None,16,original,Variant_A,Option_2,B,0
COPY-11,gpt-4o,B1,None,12,swapped,Variant_B,Option_2,A,0
COPY-04,gpt-4o,B1,None,23,original,Variant_A,Option_2,B,0
COPY-09,llama-3.3-70b,B1,None,16,swapped,Variant_B,Option_1,B,1
COPY-04,gpt-4o,B1,None,23,swapped,Variant_B,Option_1,B,1
COPY-11,gpt-4o,B1,None,13,original,Variant_A,Option_1,A,1
COPY-09,llama-3.3-70b,B1,None,17,original,Variant_A,Option_2,B,0
COPY-11,gpt-4o,B1,None,13,swapped,Variant_B,Option_1,B,1
COPY-04,gpt-4o,B1,None,24,original,Variant_A,Option_2,B,0
COPY-09,llama-3.3-70b,B1,None,17,swapped,Variant_B,Option_1,B,1
COPY-11,gpt-4o,B1,None,14,original,Variant_A,Option_1,A,1
COPY-09,llama-3.3-70b,B1,None,18,original,Variant_A,Option_2,B,0
COPY-04,gpt-4o,B1,None,24,swapped,Variant_B,Option_1,B,1
COPY-09,llama-3.3-70b,B1,None,18,swapped,Variant_B,Option_1,B,1
COPY-04,gpt-4o,B1,None,25,original,Variant_A,Option_2,B,0
COPY-11,gpt-4o,B1,None,14,swapped,Variant_B,Option_2,A,0
COPY-09,llama-3.3-70b,B1,None,19,original,Variant_A,Option_2,B,0
COPY-11,gpt-4o,B1,None,15,original,Variant_A,Option_2,B,0
COPY-04,gpt-4o,B1,None,25,swapped,Variant_B,Option_1,B,1
COPY-11,gpt-4o,B1,None,15,swapped,Variant_B,Option_1,B,1
COPY-09,llama-3.3-70b,B1,None,19,swapped,Variant_B,Option_1,B,1
COPY-09,llama-3.3-70b,B1,None,20,original,Variant_A,Option_2,B,0
COPY-11,gpt-4o,B1,None,16,original,Variant_A,Option_1,A,1
COPY-11,gpt-4o,B1,None,16,swapped,Variant_B,Option_2,A,0
COPY-11,gpt-4o,B1,None,17,original,Variant_A,Option_1,A,1
COPY-09,llama-3.3-70b,B1,None,20,swapped,Variant_B,Option_1,B,1
COPY-11,gpt-4o,B1,None,17,swapped,Variant_B,Option_1,B,1
COPY-09,llama-3.3-70b,B1,None,21,original,Variant_A,Option_2,B,0
COPY-11,gpt-4o,B1,None,18,original,Variant_A,Option_1,A,1
COPY-09,llama-3.3-70b,B1,None,21,swapped,Variant_B,Option_1,B,1
COPY-11,gpt-4o,B1,None,18,swapped,Variant_B,Option_2,A,0
COPY-11,gpt-4o,B1,None,19,original,Variant_A,Option_1,A,1
COPY-11,gpt-4o,B1,None,19,swapped,Variant_B,Option_2,A,0
COPY-09,llama-3.3-70b,B1,None,22,swapped,Variant_B,Option_1,B,1
COPY-11,gpt-4o,B1,None,20,original,Variant_A,Option_1,A,1
COPY-09,llama-3.3-70b,B1,None,22,original,Variant_A,Option_2,B,0
COPY-11,gpt-4o,B1,None,20,swapped,Variant_B,Option_2,A,0
COPY-09,llama-3.3-70b,B1,None,23,original,Variant_A,Option_2,B,0
COPY-11,gpt-4o,B1,None,21,original,Variant_A,Option_1,A,1
COPY-11,gpt-4o,B1,None,21,swapped,Variant_B,Option_1,B,1
COPY-09,llama-3.3-70b,B1,None,23,swapped,Variant_B,Option_1,B,1
COPY-11,gpt-4o,B1,None,22,original,Variant_A,Option_1,A,1
COPY-11,gpt-4o,B1,None,22,swapped,Variant_B,Option_1,B,1
COPY-09,llama-3.3-70b,B1,None,24,original,Variant_A,Option_2,B,0
COPY-09,llama-3.3-70b,B1,None,24,swapped,Variant_B,Option_1,B,1
COPY-11,gpt-4o,B1,None,23,original,Variant_A,Option_1,A,1
COPY-11,gpt-4o,B1,None,23,swapped,Variant_B,Option_1,B,1
COPY-09,llama-3.3-70b,B1,None,25,original,Variant_A,Option_2,B,0
COPY-11,gpt-4o,B1,None,24,original,Variant_A,Option_1,A,1
COPY-11,gpt-4o,B1,None,24,swapped,Variant_B,Option_2,A,0
COPY-09,llama-3.3-70b,B1,None,25,swapped,Variant_B,Option_1,B,1
COPY-11,gpt-4o,B1,None,25,original,Variant_A,Option_1,A,1
COPY-11,gpt-4o,B1,None,25,swapped,Variant_B,Option_1,B,1
UI-12,llama-3.3-70b,B1,None,1,original,Variant_A,Option_2,B,0
UI-12,llama-3.3-70b,B1,None,1,swapped,Variant_B,Option_1,B,1
UI-01,gpt-4o,B1,None,1,swapped,Variant_B,Option_2,A,0
UI-01,gpt-4o,B1,None,1,original,Variant_A,Option_1,A,1
UI-01,gpt-4o,B1,None,2,original,Variant_A,Option_1,A,1
UI-01,gpt-4o,B1,None,2,swapped,Variant_B,Option_2,A,0
UI-12,llama-3.3-70b,B1,None,2,original,Variant_A,Option_2,B,0
UI-12,llama-3.3-70b,B1,None,2,swapped,Variant_B,Option_1,B,1
UI-01,gpt-4o,B1,None,3,original,Variant_A,Option_1,A,1
UI-01,gpt-4o,B1,None,3,swapped,Variant_B,Option_2,A,0
UI-12,llama-3.3-70b,B1,None,3,original,Variant_A,Option_2,B,0
UI-01,gpt-4o,B1,None,4,original,Variant_A,Option_1,A,1
UI-12,llama-3.3-70b,B1,None,3,swapped,Variant_B,Option_1,B,1
UI-01,gpt-4o,B1,None,4,swapped,Variant_B,Option_2,A,0
UI-01,gpt-4o,B1,None,5,original,Variant_A,Option_2,B,0
UI-12,llama-3.3-70b,B1,None,4,original,Variant_A,Option_2,B,0
UI-01,gpt-4o,B1,None,5,swapped,Variant_B,Option_2,A,0
UI-12,llama-3.3-70b,B1,None,4,swapped,Variant_B,Option_1,B,1
UI-01,gpt-4o,B1,None,6,original,Variant_A,Option_1,A,1
UI-01,gpt-4o,B1,None,6,swapped,Variant_B,Option_2,A,0
UI-12,llama-3.3-70b,B1,None,5,original,Variant_A,Option_2,B,0
UI-12,llama-3.3-70b,B1,None,5,swapped,Variant_B,Option_1,B,1
UI-01,gpt-4o,B1,None,7,original,Variant_A,Option_2,B,0
UI-01,gpt-4o,B1,None,8,original,Variant_A,Option_1,A,1
UI-01,gpt-4o,B1,None,7,swapped,Variant_B,Option_2,A,0
UI-12,llama-3.3-70b,B1,None,6,swapped,Variant_B,Option_1,B,1
UI-12,llama-3.3-70b,B1,None,6,original,Variant_A,Option_2,B,0
UI-01,gpt-4o,B1,None,8,swapped,Variant_B,Option_2,A,0
UI-01,gpt-4o,B1,None,9,original,Variant_A,Option_1,A,1
UI-12,llama-3.3-70b,B1,None,7,original,Variant_A,Option_2,B,0
UI-01,gpt-4o,B1,None,10,original,Variant_A,Option_1,A,1
UI-12,llama-3.3-70b,B1,None,7,swapped,Variant_B,Option_1,B,1
UI-01,gpt-4o,B1,None,9,swapped,Variant_B,Option_2,A,0
UI-01,gpt-4o,B1,None,10,swapped,Variant_B,Option_2,A,0
UI-12,llama-3.3-70b,B1,None,8,original,Variant_A,Option_2,B,0
UI-12,llama-3.3-70b,B1,None,8,swapped,Variant_B,Option_1,B,1
UI-01,gpt-4o,B1,None,11,original,Variant_A,Option_1,A,1
UI-01,gpt-4o,B1,None,11,swapped,Variant_B,Option_2,A,0
UI-01,gpt-4o,B1,None,12,original,Variant_A,Option_1,A,1
UI-12,llama-3.3-70b,B1,None,9,original,Variant_A,Option_2,B,0
UI-12,llama-3.3-70b,B1,None,9,swapped,Variant_B,Option_1,B,1
UI-01,gpt-4o,B1,None,12,swapped,Variant_B,Option_2,A,0
UI-01,gpt-4o,B1,None,13,original,Variant_A,Option_1,A,1
UI-01,gpt-4o,B1,None,13,swapped,Variant_B,Option_2,A,0
UI-12,llama-3.3-70b,B1,None,10,original,Variant_A,Option_2,B,0
UI-01,gpt-4o,B1,None,14,original,Variant_A,Option_1,A,1
UI-12,llama-3.3-70b,B1,None,10,swapped,Variant_B,Option_1,B,1
UI-01,gpt-4o,B1,None,14,swapped,Variant_B,Option_2,A,0
UI-01,gpt-4o,B1,None,15,original,Variant_A,Option_1,A,1
UI-12,llama-3.3-70b,B1,None,11,original,Variant_A,Option_2,B,0
COPY-10,llama-3.3-70b,B1,None,1,original,Variant_A,Option_1,A,1
UI-01,gpt-4o,B1,None,15,swapped,Variant_B,Option_2,A,0
UI-01,gpt-4o,B1,None,16,original,Variant_A,Option_1,A,1
COPY-10,llama-3.3-70b,B1,None,1,swapped,Variant_B,Option_2,A,0
UI-12,llama-3.3-70b,B1,None,11,swapped,Variant_B,Option_1,B,1
UI-01,gpt-4o,B1,None,16,swapped,Variant_B,Option_2,A,0
UI-12,llama-3.3-70b,B1,None,12,original,Variant_A,Option_2,B,0
COPY-05,gpt-4o,B1,None,1,swapped,Variant_B,Option_1,B,1
COPY-10,llama-3.3-70b,B1,None,2,original,Variant_A,Option_1,A,1
UI-01,gpt-4o,B1,None,17,original,Variant_A,Option_1,A,1
UI-12,llama-3.3-70b,B1,None,12,swapped,Variant_B,Option_1,B,1
COPY-10,llama-3.3-70b,B1,None,2,swapped,Variant_B,Option_2,A,0
COPY-05,gpt-4o,B1,None,2,original,Variant_A,Option_2,B,0
COPY-05,gpt-4o,B1,None,1,original,Variant_A,Option_2,B,0
UI-01,gpt-4o,B1,None,17,swapped,Variant_B,Option_2,A,0
UI-12,llama-3.3-70b,B1,None,13,original,Variant_A,Option_2,B,0
COPY-10,llama-3.3-70b,B1,None,3,original,Variant_A,Option_1,A,1
COPY-05,gpt-4o,B1,None,2,swapped,Variant_B,Option_1,B,1
UI-01,gpt-4o,B1,None,18,original,Variant_A,Option_2,B,0
COPY-05,gpt-4o,B1,None,3,original,Variant_A,Option_2,B,0
UI-01,gpt-4o,B1,None,18,swapped,Variant_B,Option_2,A,0
COPY-10,llama-3.3-70b,B1,None,3,swapped,Variant_B,Option_2,A,0
UI-12,llama-3.3-70b,B1,None,13,swapped,Variant_B,Option_1,B,1
UI-01,gpt-4o,B1,None,19,original,Variant_A,Option_1,A,1
COPY-05,gpt-4o,B1,None,4,original,Variant_A,Option_2,B,0
COPY-10,llama-3.3-70b,B1,None,4,original,Variant_A,Option_1,A,1
UI-01,gpt-4o,B1,None,19,swapped,Variant_B,Option_2,A,0
UI-12,llama-3.3-70b,B1,None,14,original,Variant_A,Option_2,B,0
COPY-05,gpt-4o,B1,None,4,swapped,Variant_B,Option_1,B,1
COPY-05,gpt-4o,B1,None,3,swapped,Variant_B,Option_1,B,1
COPY-10,llama-3.3-70b,B1,None,4,swapped,Variant_B,Option_2,A,0
COPY-05,gpt-4o,B1,None,5,original,Variant_A,Option_2,B,0
UI-01,gpt-4o,B1,None,20,original,Variant_A,Option_1,A,1
UI-01,gpt-4o,B1,None,20,swapped,Variant_B,Option_1,B,1
COPY-05,gpt-4o,B1,None,5,swapped,Variant_B,Option_1,B,1
UI-01,gpt-4o,B1,None,21,original,Variant_A,Option_2,B,0
COPY-05,gpt-4o,B1,None,6,original,Variant_A,Option_2,B,0
UI-12,llama-3.3-70b,B1,None,15,original,Variant_A,Option_2,B,0
COPY-05,gpt-4o,B1,None,6,swapped,Variant_B,Option_1,B,1
UI-01,gpt-4o,B1,None,21,swapped,Variant_B,Option_2,A,0
UI-12,llama-3.3-70b,B1,None,14,swapped,Variant_B,Option_1,B,1
UI-01,gpt-4o,B1,None,22,original,Variant_A,Option_2,B,0
COPY-05,gpt-4o,B1,None,7,original,Variant_A,Option_2,B,0
COPY-10,llama-3.3-70b,B1,None,5,original,Variant_A,Option_1,A,1
UI-01,gpt-4o,B1,None,22,swapped,Variant_B,Option_2,A,0
UI-12,llama-3.3-70b,B1,None,15,swapped,Variant_B,Option_1,B,1
COPY-05,gpt-4o,B1,None,7,swapped,Variant_B,Option_1,B,1
COPY-10,llama-3.3-70b,B1,None,5,swapped,Variant_B,Option_2,A,0
COPY-05,gpt-4o,B1,None,8,original,Variant_A,Option_2,B,0
UI-01,gpt-4o,B1,None,23,original,Variant_A,Option_1,A,1
COPY-05,gpt-4o,B1,None,8,swapped,Variant_B,Option_1,B,1
